         x         y         z          analitic          solution          pogreshn
   13.9627   78.1439  -2.55121                 0       0.000775817       0.000775817
   19.7478   78.1439  -2.55121                 0       0.000739302       0.000739302
    27.847   78.1439  -2.55121                 0       0.000672855       0.000672855
   39.1857   78.1439  -2.55121                 0       0.000560626       0.000560626
     55.06   78.1439  -2.55121                 0       0.000392975       0.000392975
    77.284   78.1439  -2.55121                 0       0.000181385       0.000181385
       100   78.1439  -2.55121                 0                 0                 0
      -100    78.803  -2.55121                 0                 0                 0
   -77.284    78.803  -2.55121                 0       0.000177659       0.000177659
    -55.06    78.803  -2.55121                 0       0.000384534       0.000384534
  -39.1857    78.803  -2.55121                 0       0.000548124       0.000548124
   -27.847    78.803  -2.55121                 0       0.000657489       0.000657489
  -19.7478    78.803  -2.55121                 0       0.000722188       0.000722188
  -13.9627    78.803  -2.55121                 0       0.000757728       0.000757728
  -9.83052    78.803  -2.55121                 0       0.000776427       0.000776427
  -6.87895    78.803  -2.55121                 0       0.000786015       0.000786015
  -4.77068    78.803  -2.55121                 0       0.000790842       0.000790842
  -3.26477    78.803  -2.55121                 0       0.000793234       0.000793234
  -2.18912    78.803  -2.55121                 0       0.000794396       0.000794396
   -1.4208    78.803  -2.55121                 0       0.000794946       0.000794946
    -0.872    78.803  -2.55121                 0       0.000795196       0.000795196
     -0.48    78.803  -2.55121                 0       0.000795301       0.000795301
      -0.2    78.803  -2.55121                 0       0.000795339       0.000795339
         0    78.803  -2.55121                 0       0.000795347       0.000795347
       0.2    78.803  -2.55121                 0       0.000795339       0.000795339
      0.48    78.803  -2.55121                 0       0.000795301       0.000795301
     0.872    78.803  -2.55121                 0       0.000795196       0.000795196
    1.4208    78.803  -2.55121                 0       0.000794946       0.000794946
   2.18912    78.803  -2.55121                 0       0.000794396       0.000794396
   3.26477    78.803  -2.55121                 0       0.000793234       0.000793234
   4.77068    78.803  -2.55121                 0       0.000790842       0.000790842
   6.87895    78.803  -2.55121                 0       0.000786015       0.000786015
   9.83052    78.803  -2.55121                 0       0.000776427       0.000776427
   13.9627    78.803  -2.55121                 0       0.000757728       0.000757728
   19.7478    78.803  -2.55121                 0       0.000722188       0.000722188
    27.847    78.803  -2.55121                 0       0.000657489       0.000657489
   39.1857    78.803  -2.55121                 0       0.000548124       0.000548124
     55.06    78.803  -2.55121                 0       0.000384534       0.000384534
    77.284    78.803  -2.55121                 0       0.000177659       0.000177659
       100    78.803  -2.55121                 0                 0                 0
      -100     79.31  -2.55121                 0                 0                 0
   -77.284     79.31  -2.55121                 0       0.000174821       0.000174821
    -55.06     79.31  -2.55121                 0       0.000378136       0.000378136
  -39.1857     79.31  -2.55121                 0       0.000538685       0.000538685
   -27.847     79.31  -2.55121                 0       0.000645918       0.000645918
  -19.7478     79.31  -2.55121                 0       0.000709322       0.000709322
  -13.9627     79.31  -2.55121                 0       0.000744138       0.000744138
  -9.83052     79.31  -2.55121                 0       0.000762455       0.000762455
  -6.87895     79.31  -2.55121                 0       0.000771845       0.000771845
  -4.77068     79.31  -2.55121                 0       0.000776573       0.000776573
  -3.26477     79.31  -2.55121                 0       0.000778915       0.000778915
  -2.18912     79.31  -2.55121                 0       0.000780053       0.000780053
   -1.4208     79.31  -2.55121                 0       0.000780592       0.000780592
    -0.872     79.31  -2.55121                 0       0.000780837       0.000780837
     -0.48     79.31  -2.55121                 0        0.00078094        0.00078094
      -0.2     79.31  -2.55121                 0       0.000780977       0.000780977
         0     79.31  -2.55121                 0       0.000780985       0.000780985
       0.2     79.31  -2.55121                 0       0.000780977       0.000780977
      0.48     79.31  -2.55121                 0        0.00078094        0.00078094
     0.872     79.31  -2.55121                 0       0.000780837       0.000780837
    1.4208     79.31  -2.55121                 0       0.000780592       0.000780592
   2.18912     79.31  -2.55121                 0       0.000780053       0.000780053
   3.26477     79.31  -2.55121                 0       0.000778915       0.000778915
   4.77068     79.31  -2.55121                 0       0.000776573       0.000776573
   6.87895     79.31  -2.55121                 0       0.000771845       0.000771845
   9.83052     79.31  -2.55121                 0       0.000762455       0.000762455
   13.9627     79.31  -2.55121                 0       0.000744138       0.000744138
   19.7478     79.31  -2.55121                 0       0.000709322       0.000709322
    27.847     79.31  -2.55121                 0       0.000645918       0.000645918
   39.1857     79.31  -2.55121                 0       0.000538685       0.000538685
     55.06     79.31  -2.55121                 0       0.000378136       0.000378136
    77.284     79.31  -2.55121                 0       0.000174821       0.000174821
       100     79.31  -2.55121                 0                 0                 0
      -100      79.7  -2.55121                 0                 0                 0
   -77.284      79.7  -2.55121                 0       0.000172654       0.000172654
    -55.06      79.7  -2.55121                 0       0.000373269       0.000373269
  -39.1857      79.7  -2.55121                 0       0.000531529       0.000531529
   -27.847      79.7  -2.55121                 0       0.000637163       0.000637163
  -19.7478      79.7  -2.55121                 0       0.000699597       0.000699597
  -13.9627      79.7  -2.55121                 0       0.000733873       0.000733873
  -9.83052      79.7  -2.55121                 0       0.000751904       0.000751904
  -6.87895      79.7  -2.55121                 0       0.000761147       0.000761147
  -4.77068      79.7  -2.55121                 0         0.0007658         0.0007658
  -3.26477      79.7  -2.55121                 0       0.000768105       0.000768105
  -2.18912      79.7  -2.55121                 0       0.000769226       0.000769226
   -1.4208      79.7  -2.55121                 0       0.000769757       0.000769757
    -0.872      79.7  -2.55121                 0       0.000769997       0.000769997
     -0.48      79.7  -2.55121                 0       0.000770099       0.000770099
      -0.2      79.7  -2.55121                 0       0.000770135       0.000770135
         0      79.7  -2.55121                 0       0.000770143       0.000770143
       0.2      79.7  -2.55121                 0       0.000770135       0.000770135
      0.48      79.7  -2.55121                 0       0.000770099       0.000770099
     0.872      79.7  -2.55121                 0       0.000769997       0.000769997
    1.4208      79.7  -2.55121                 0       0.000769757       0.000769757
   2.18912      79.7  -2.55121                 0       0.000769226       0.000769226
   3.26477      79.7  -2.55121                 0       0.000768105       0.000768105
   4.77068      79.7  -2.55121                 0         0.0007658         0.0007658
   6.87895      79.7  -2.55121                 0       0.000761147       0.000761147
   9.83052      79.7  -2.55121                 0       0.000751904       0.000751904
   13.9627      79.7  -2.55121                 0       0.000733873       0.000733873
   19.7478      79.7  -2.55121                 0       0.000699597       0.000699597
    27.847      79.7  -2.55121                 0       0.000637163       0.000637163
   39.1857      79.7  -2.55121                 0       0.000531529       0.000531529
     55.06      79.7  -2.55121                 0       0.000373269       0.000373269
    77.284      79.7  -2.55121                 0       0.000172654       0.000172654
       100      79.7  -2.55121                 0                 0                 0
      -100        80  -2.55121                 0                 0                 0
   -77.284        80  -2.55121                 0       0.000170997       0.000170997
    -55.06        80  -2.55121                 0       0.000369557       0.000369557
  -39.1857        80  -2.55121                 0       0.000526085       0.000526085
   -27.847        80  -2.55121                 0       0.000630513       0.000630513
  -19.7478        80  -2.55121                 0       0.000692217       0.000692217
  -13.9627        80  -2.55121                 0       0.000726087       0.000726087
  -9.83052        80  -2.55121                 0       0.000743903       0.000743903
  -6.87895        80  -2.55121                 0       0.000753035       0.000753035
  -4.77068        80  -2.55121                 0       0.000757633       0.000757633
  -3.26477        80  -2.55121                 0        0.00075991        0.00075991
  -2.18912        80  -2.55121                 0       0.000761017       0.000761017
   -1.4208        80  -2.55121                 0       0.000761542       0.000761542
    -0.872        80  -2.55121                 0       0.000761779       0.000761779
     -0.48        80  -2.55121                 0        0.00076188        0.00076188
      -0.2        80  -2.55121                 0       0.000761916       0.000761916
         0        80  -2.55121                 0       0.000761923       0.000761923
       0.2        80  -2.55121                 0       0.000761916       0.000761916
      0.48        80  -2.55121                 0        0.00076188        0.00076188
     0.872        80  -2.55121                 0       0.000761779       0.000761779
    1.4208        80  -2.55121                 0       0.000761542       0.000761542
   2.18912        80  -2.55121                 0       0.000761017       0.000761017
   3.26477        80  -2.55121                 0        0.00075991        0.00075991
   4.77068        80  -2.55121                 0       0.000757633       0.000757633
   6.87895        80  -2.55121                 0       0.000753035       0.000753035
   9.83052        80  -2.55121                 0       0.000743903       0.000743903
   13.9627        80  -2.55121                 0       0.000726087       0.000726087
   19.7478        80  -2.55121                 0       0.000692217       0.000692217
    27.847        80  -2.55121                 0       0.000630513       0.000630513
   39.1857        80  -2.55121                 0       0.000526085       0.000526085
     55.06        80  -2.55121                 0       0.000369557       0.000369557
    77.284        80  -2.55121                 0       0.000170997       0.000170997
       100        80  -2.55121                 0                 0                 0
      -100      80.3  -2.55121                 0                 0                 0
   -77.284      80.3  -2.55121                 0       0.000168245       0.000168245
    -55.06      80.3  -2.55121                 0       0.000363408       0.000363408
  -39.1857      80.3  -2.55121                 0       0.000517081       0.000517081
   -27.847      80.3  -2.55121                 0       0.000619527       0.000619527
  -19.7478      80.3  -2.55121                 0       0.000680032       0.000680032
  -13.9627      80.3  -2.55121                 0       0.000713237       0.000713237
  -9.83052      80.3  -2.55121                 0       0.000730699       0.000730699
  -6.87895      80.3  -2.55121                 0        0.00073965        0.00073965
  -4.77068      80.3  -2.55121                 0       0.000744156       0.000744156
  -3.26477      80.3  -2.55121                 0       0.000746389       0.000746389
  -2.18912      80.3  -2.55121                 0       0.000747474       0.000747474
   -1.4208      80.3  -2.55121                 0       0.000747987       0.000747987
    -0.872      80.3  -2.55121                 0       0.000748221       0.000748221
     -0.48      80.3  -2.55121                 0       0.000748319       0.000748319
      -0.2      80.3  -2.55121                 0       0.000748354       0.000748354
         0      80.3  -2.55121                 0       0.000748362       0.000748362
       0.2      80.3  -2.55121                 0       0.000748354       0.000748354
      0.48      80.3  -2.55121                 0       0.000748319       0.000748319
     0.872      80.3  -2.55121                 0       0.000748221       0.000748221
    1.4208      80.3  -2.55121                 0       0.000747987       0.000747987
   2.18912      80.3  -2.55121                 0       0.000747474       0.000747474
   3.26477      80.3  -2.55121                 0       0.000746389       0.000746389
   4.77068      80.3  -2.55121                 0       0.000744156       0.000744156
   6.87895      80.3  -2.55121                 0        0.00073965        0.00073965
   9.83052      80.3  -2.55121                 0       0.000730699       0.000730699
   13.9627      80.3  -2.55121                 0       0.000713237       0.000713237
   19.7478      80.3  -2.55121                 0       0.000680032       0.000680032
    27.847      80.3  -2.55121                 0       0.000619527       0.000619527
   39.1857      80.3  -2.55121                 0       0.000517081       0.000517081
     55.06      80.3  -2.55121                 0       0.000363408       0.000363408
    77.284      80.3  -2.55121                 0       0.000168245       0.000168245
       100      80.3  -2.55121                 0                 0                 0
      -100     80.69  -2.55121                 0                 0                 0
   -77.284     80.69  -2.55121                 0       0.000164681       0.000164681
    -55.06     80.69  -2.55121                 0       0.000355455       0.000355455
  -39.1857     80.69  -2.55121                 0       0.000505453       0.000505453
   -27.847     80.69  -2.55121                 0       0.000605352       0.000605352
  -19.7478     80.69  -2.55121                 0       0.000664319       0.000664319
  -13.9627     80.69  -2.55121                 0       0.000696669       0.000696669
  -9.83052     80.69  -2.55121                 0        0.00071368        0.00071368
  -6.87895     80.69  -2.55121                 0       0.000722398       0.000722398
  -4.77068     80.69  -2.55121                 0       0.000726787       0.000726787
  -3.26477     80.69  -2.55121                 0       0.000728961       0.000728961
  -2.18912     80.69  -2.55121                 0       0.000730018       0.000730018
   -1.4208     80.69  -2.55121                 0       0.000730518       0.000730518
    -0.872     80.69  -2.55121                 0       0.000730745       0.000730745
     -0.48     80.69  -2.55121                 0       0.000730841       0.000730841
      -0.2     80.69  -2.55121                 0       0.000730875       0.000730875
         0     80.69  -2.55121                 0       0.000730882       0.000730882
       0.2     80.69  -2.55121                 0       0.000730875       0.000730875
      0.48     80.69  -2.55121                 0       0.000730841       0.000730841
     0.872     80.69  -2.55121                 0       0.000730745       0.000730745
    1.4208     80.69  -2.55121                 0       0.000730518       0.000730518
   2.18912     80.69  -2.55121                 0       0.000730018       0.000730018
   3.26477     80.69  -2.55121                 0       0.000728961       0.000728961
   4.77068     80.69  -2.55121                 0       0.000726787       0.000726787
   6.87895     80.69  -2.55121                 0       0.000722398       0.000722398
   9.83052     80.69  -2.55121                 0        0.00071368        0.00071368
   13.9627     80.69  -2.55121                 0       0.000696669       0.000696669
   19.7478     80.69  -2.55121                 0       0.000664319       0.000664319
    27.847     80.69  -2.55121                 0       0.000605352       0.000605352
   39.1857     80.69  -2.55121                 0       0.000505453       0.000505453
     55.06     80.69  -2.55121                 0       0.000355455       0.000355455
    77.284     80.69  -2.55121                 0       0.000164681       0.000164681
       100     80.69  -2.55121                 0                 0                 0
      -100    81.197  -2.55121                 0                 0                 0
   -77.284    81.197  -2.55121                 0       0.000160066       0.000160066
    -55.06    81.197  -2.55121                 0       0.000345183       0.000345183
  -39.1857    81.197  -2.55121                 0       0.000490464       0.000490464
   -27.847    81.197  -2.55121                 0       0.000587101       0.000587101
  -19.7478    81.197  -2.55121                 0       0.000644101       0.000644101
  -13.9627    81.197  -2.55121                 0       0.000675359       0.000675359
  -9.83052    81.197  -2.55121                 0       0.000691792       0.000691792
  -6.87895    81.197  -2.55121                 0       0.000700214       0.000700214
  -4.77068    81.197  -2.55121                 0       0.000704453       0.000704453
  -3.26477    81.197  -2.55121                 0       0.000706553       0.000706553
  -2.18912    81.197  -2.55121                 0       0.000707574       0.000707574
   -1.4208    81.197  -2.55121                 0       0.000708057       0.000708057
    -0.872    81.197  -2.55121                 0       0.000708276       0.000708276
     -0.48    81.197  -2.55121                 0       0.000708369       0.000708369
      -0.2    81.197  -2.55121                 0       0.000708402       0.000708402
         0    81.197  -2.55121                 0       0.000708409       0.000708409
       0.2    81.197  -2.55121                 0       0.000708402       0.000708402
      0.48    81.197  -2.55121                 0       0.000708369       0.000708369
     0.872    81.197  -2.55121                 0       0.000708276       0.000708276
    1.4208    81.197  -2.55121                 0       0.000708057       0.000708057
   2.18912    81.197  -2.55121                 0       0.000707574       0.000707574
   3.26477    81.197  -2.55121                 0       0.000706553       0.000706553
   4.77068    81.197  -2.55121                 0       0.000704453       0.000704453
   6.87895    81.197  -2.55121                 0       0.000700214       0.000700214
   9.83052    81.197  -2.55121                 0       0.000691792       0.000691792
   13.9627    81.197  -2.55121                 0       0.000675359       0.000675359
   19.7478    81.197  -2.55121                 0       0.000644101       0.000644101
    27.847    81.197  -2.55121                 0       0.000587101       0.000587101
   39.1857    81.197  -2.55121                 0       0.000490464       0.000490464
     55.06    81.197  -2.55121                 0       0.000345183       0.000345183
    77.284    81.197  -2.55121                 0       0.000160066       0.000160066
       100    81.197  -2.55121                 0                 0                 0
      -100   81.8561  -2.55121                 0                 0                 0
   -77.284   81.8561  -2.55121                 0       0.000154101       0.000154101
    -55.06   81.8561  -2.55121                 0       0.000331942       0.000331942
  -39.1857   81.8561  -2.55121                 0       0.000471185       0.000471185
   -27.847   81.8561  -2.55121                 0       0.000563663       0.000563663
  -19.7478   81.8561  -2.55121                 0       0.000618159       0.000618159
  -13.9627   81.8561  -2.55121                 0        0.00064803        0.00064803
  -9.83052   81.8561  -2.55121                 0       0.000663729       0.000663729
  -6.87895   81.8561  -2.55121                 0       0.000671773       0.000671773
  -4.77068   81.8561  -2.55121                 0       0.000675822       0.000675822
  -3.26477   81.8561  -2.55121                 0       0.000677828       0.000677828
  -2.18912   81.8561  -2.55121                 0       0.000678803       0.000678803
   -1.4208   81.8561  -2.55121                 0       0.000679264       0.000679264
    -0.872   81.8561  -2.55121                 0       0.000679474       0.000679474
     -0.48   81.8561  -2.55121                 0       0.000679562       0.000679562
      -0.2   81.8561  -2.55121                 0       0.000679594       0.000679594
         0   81.8561  -2.55121                 0         0.0006796         0.0006796
       0.2   81.8561  -2.55121                 0       0.000679594       0.000679594
      0.48   81.8561  -2.55121                 0       0.000679562       0.000679562
     0.872   81.8561  -2.55121                 0       0.000679474       0.000679474
    1.4208   81.8561  -2.55121                 0       0.000679264       0.000679264
   2.18912   81.8561  -2.55121                 0       0.000678803       0.000678803
   3.26477   81.8561  -2.55121                 0       0.000677828       0.000677828
   4.77068   81.8561  -2.55121                 0       0.000675822       0.000675822
   6.87895   81.8561  -2.55121                 0       0.000671773       0.000671773
   9.83052   81.8561  -2.55121                 0       0.000663729       0.000663729
   13.9627   81.8561  -2.55121                 0        0.00064803        0.00064803
   19.7478   81.8561  -2.55121                 0       0.000618159       0.000618159
    27.847   81.8561  -2.55121                 0       0.000563663       0.000563663
   39.1857   81.8561  -2.55121                 0       0.000471185       0.000471185
     55.06   81.8561  -2.55121                 0       0.000331942       0.000331942
    77.284   81.8561  -2.55121                 0       0.000154101       0.000154101
       100   81.8561  -2.55121                 0                 0                 0
      -100   82.7129  -2.55121                 0                 0                 0
   -77.284   82.7129  -2.55121                 0       0.000146401       0.000146401
    -55.06   82.7129  -2.55121                 0       0.000314909       0.000314909
  -39.1857   82.7129  -2.55121                 0       0.000446461       0.000446461
   -27.847   82.7129  -2.55121                 0       0.000533661       0.000533661
  -19.7478   82.7129  -2.55121                 0       0.000584989       0.000584989
  -13.9627   82.7129  -2.55121                 0       0.000613105       0.000613105
  -9.83052   82.7129  -2.55121                 0       0.000627877       0.000627877
  -6.87895   82.7129  -2.55121                 0       0.000635444       0.000635444
  -4.77068   82.7129  -2.55121                 0       0.000639253       0.000639253
  -3.26477   82.7129  -2.55121                 0        0.00064114        0.00064114
  -2.18912   82.7129  -2.55121                 0       0.000642057       0.000642057
   -1.4208   82.7129  -2.55121                 0       0.000642491       0.000642491
    -0.872   82.7129  -2.55121                 0       0.000642688       0.000642688
     -0.48   82.7129  -2.55121                 0       0.000642771       0.000642771
      -0.2   82.7129  -2.55121                 0       0.000642801       0.000642801
         0   82.7129  -2.55121                 0       0.000642807       0.000642807
       0.2   82.7129  -2.55121                 0       0.000642801       0.000642801
      0.48   82.7129  -2.55121                 0       0.000642771       0.000642771
     0.872   82.7129  -2.55121                 0       0.000642688       0.000642688
    1.4208   82.7129  -2.55121                 0       0.000642491       0.000642491
   2.18912   82.7129  -2.55121                 0       0.000642057       0.000642057
   3.26477   82.7129  -2.55121                 0        0.00064114        0.00064114
   4.77068   82.7129  -2.55121                 0       0.000639253       0.000639253
   6.87895   82.7129  -2.55121                 0       0.000635444       0.000635444
   9.83052   82.7129  -2.55121                 0       0.000627877       0.000627877
   13.9627   82.7129  -2.55121                 0       0.000613105       0.000613105
   19.7478   82.7129  -2.55121                 0       0.000584989       0.000584989
    27.847   82.7129  -2.55121                 0       0.000533661       0.000533661
   39.1857   82.7129  -2.55121                 0       0.000446461       0.000446461
     55.06   82.7129  -2.55121                 0       0.000314909       0.000314909
    77.284   82.7129  -2.55121                 0       0.000146401       0.000146401
       100   82.7129  -2.55121                 0                 0                 0
      -100   83.8268  -2.55121                 0                 0                 0
   -77.284   83.8268  -2.55121                 0        0.00013648        0.00013648
    -55.06   83.8268  -2.55121                 0       0.000293058       0.000293058
  -39.1857   83.8268  -2.55121                 0        0.00041486        0.00041486
   -27.847   83.8268  -2.55121                 0       0.000495406       0.000495406
  -19.7478   83.8268  -2.55121                 0        0.00054275        0.00054275
  -13.9627   83.8268  -2.55121                 0       0.000568664       0.000568664
  -9.83052   83.8268  -2.55121                 0       0.000582273       0.000582273
  -6.87895   83.8268  -2.55121                 0       0.000589244       0.000589244
  -4.77068   83.8268  -2.55121                 0       0.000592752       0.000592752
  -3.26477   83.8268  -2.55121                 0       0.000594489       0.000594489
  -2.18912   83.8268  -2.55121                 0       0.000595334       0.000595334
   -1.4208   83.8268  -2.55121                 0       0.000595734       0.000595734
    -0.872   83.8268  -2.55121                 0       0.000595915       0.000595915
     -0.48   83.8268  -2.55121                 0       0.000595992       0.000595992
      -0.2   83.8268  -2.55121                 0       0.000596019       0.000596019
         0   83.8268  -2.55121                 0       0.000596025       0.000596025
       0.2   83.8268  -2.55121                 0       0.000596019       0.000596019
      0.48   83.8268  -2.55121                 0       0.000595992       0.000595992
     0.872   83.8268  -2.55121                 0       0.000595915       0.000595915
    1.4208   83.8268  -2.55121                 0       0.000595734       0.000595734
   2.18912   83.8268  -2.55121                 0       0.000595334       0.000595334
   3.26477   83.8268  -2.55121                 0       0.000594489       0.000594489
   4.77068   83.8268  -2.55121                 0       0.000592752       0.000592752
   6.87895   83.8268  -2.55121                 0       0.000589244       0.000589244
   9.83052   83.8268  -2.55121                 0       0.000582273       0.000582273
   13.9627   83.8268  -2.55121                 0       0.000568664       0.000568664
   19.7478   83.8268  -2.55121                 0        0.00054275        0.00054275
    27.847   83.8268  -2.55121                 0       0.000495406       0.000495406
   39.1857   83.8268  -2.55121                 0        0.00041486        0.00041486
     55.06   83.8268  -2.55121                 0       0.000293058       0.000293058
    77.284   83.8268  -2.55121                 0        0.00013648        0.00013648
       100   83.8268  -2.55121                 0                 0                 0
      -100   85.2749  -2.55121                 0                 0                 0
   -77.284   85.2749  -2.55121                 0       0.000123724       0.000123724
    -55.06   85.2749  -2.55121                 0       0.000265114       0.000265114
  -39.1857   85.2749  -2.55121                 0        0.00037463        0.00037463
   -27.847   85.2749  -2.55121                 0       0.000446844       0.000446844
  -19.7478   85.2749  -2.55121                 0        0.00048922        0.00048922
  -13.9627   85.2749  -2.55121                 0       0.000512392       0.000512392
  -9.83052   85.2749  -2.55121                 0       0.000524556       0.000524556
  -6.87895   85.2749  -2.55121                 0       0.000530785       0.000530785
  -4.77068   85.2749  -2.55121                 0       0.000533919       0.000533919
  -3.26477   85.2749  -2.55121                 0       0.000535471       0.000535471
  -2.18912   85.2749  -2.55121                 0       0.000536226       0.000536226
   -1.4208   85.2749  -2.55121                 0       0.000536583       0.000536583
    -0.872   85.2749  -2.55121                 0       0.000536745       0.000536745
     -0.48   85.2749  -2.55121                 0       0.000536813       0.000536813
      -0.2   85.2749  -2.55121                 0       0.000536838       0.000536838
         0   85.2749  -2.55121                 0       0.000536843       0.000536843
       0.2   85.2749  -2.55121                 0       0.000536838       0.000536838
      0.48   85.2749  -2.55121                 0       0.000536813       0.000536813
     0.872   85.2749  -2.55121                 0       0.000536745       0.000536745
    1.4208   85.2749  -2.55121                 0       0.000536583       0.000536583
   2.18912   85.2749  -2.55121                 0       0.000536226       0.000536226
   3.26477   85.2749  -2.55121                 0       0.000535471       0.000535471
   4.77068   85.2749  -2.55121                 0       0.000533919       0.000533919
   6.87895   85.2749  -2.55121                 0       0.000530785       0.000530785
   9.83052   85.2749  -2.55121                 0       0.000524556       0.000524556
   13.9627   85.2749  -2.55121                 0       0.000512392       0.000512392
   19.7478   85.2749  -2.55121                 0        0.00048922        0.00048922
    27.847   85.2749  -2.55121                 0       0.000446844       0.000446844
   39.1857   85.2749  -2.55121                 0        0.00037463        0.00037463
     55.06   85.2749  -2.55121                 0       0.000265114       0.000265114
    77.284   85.2749  -2.55121                 0       0.000123724       0.000123724
       100   85.2749  -2.55121                 0                 0                 0
      -100   87.1573  -2.55121                 0                 0                 0
   -77.284   87.1573  -2.55121                 0        0.00010736        0.00010736
    -55.06   87.1573  -2.55121                 0       0.000229495       0.000229495
  -39.1857   87.1573  -2.55121                 0       0.000323626       0.000323626
   -27.847   87.1573  -2.55121                 0       0.000385491       0.000385491
  -19.7478   87.1573  -2.55121                 0       0.000421723       0.000421723
  -13.9627   87.1573  -2.55121                 0       0.000441514       0.000441514
  -9.83052   87.1573  -2.55121                 0       0.000451897       0.000451897
  -6.87895   87.1573  -2.55121                 0       0.000457212       0.000457212
  -4.77068   87.1573  -2.55121                 0       0.000459886       0.000459886
  -3.26477   87.1573  -2.55121                 0        0.00046121        0.00046121
  -2.18912   87.1573  -2.55121                 0       0.000461854       0.000461854
   -1.4208   87.1573  -2.55121                 0       0.000462159       0.000462159
    -0.872   87.1573  -2.55121                 0       0.000462297       0.000462297
     -0.48   87.1573  -2.55121                 0       0.000462355       0.000462355
      -0.2   87.1573  -2.55121                 0       0.000462376       0.000462376
         0   87.1573  -2.55121                 0       0.000462381       0.000462381
       0.2   87.1573  -2.55121                 0       0.000462376       0.000462376
      0.48   87.1573  -2.55121                 0       0.000462355       0.000462355
     0.872   87.1573  -2.55121                 0       0.000462297       0.000462297
    1.4208   87.1573  -2.55121                 0       0.000462159       0.000462159
   2.18912   87.1573  -2.55121                 0       0.000461854       0.000461854
   3.26477   87.1573  -2.55121                 0        0.00046121        0.00046121
   4.77068   87.1573  -2.55121                 0       0.000459886       0.000459886
   6.87895   87.1573  -2.55121                 0       0.000457212       0.000457212
   9.83052   87.1573  -2.55121                 0       0.000451897       0.000451897
   13.9627   87.1573  -2.55121                 0       0.000441514       0.000441514
   19.7478   87.1573  -2.55121                 0       0.000421723       0.000421723
    27.847   87.1573  -2.55121                 0       0.000385491       0.000385491
   39.1857   87.1573  -2.55121                 0       0.000323626       0.000323626
     55.06   87.1573  -2.55121                 0       0.000229495       0.000229495
    77.284   87.1573  -2.55121                 0        0.00010736        0.00010736
       100   87.1573  -2.55121                 0                 0                 0
      -100   89.6045  -2.55121                 0                 0                 0
   -77.284   89.6045  -2.55121                 0       8.64134e-05       8.64134e-05
    -55.06   89.6045  -2.55121                 0       0.000184232       0.000184232
  -39.1857   89.6045  -2.55121                 0       0.000259211       0.000259211
   -27.847   89.6045  -2.55121                 0        0.00030831        0.00030831
  -19.7478   89.6045  -2.55121                 0       0.000337004       0.000337004
  -13.9627   89.6045  -2.55121                 0       0.000352659       0.000352659
  -9.83052   89.6045  -2.55121                 0       0.000360867       0.000360867
  -6.87895   89.6045  -2.55121                 0       0.000365067       0.000365067
  -4.77068   89.6045  -2.55121                 0        0.00036718        0.00036718
  -3.26477   89.6045  -2.55121                 0       0.000368226       0.000368226
  -2.18912   89.6045  -2.55121                 0       0.000368735       0.000368735
   -1.4208   89.6045  -2.55121                 0       0.000368976       0.000368976
    -0.872   89.6045  -2.55121                 0       0.000369085       0.000369085
     -0.48   89.6045  -2.55121                 0       0.000369131       0.000369131
      -0.2   89.6045  -2.55121                 0       0.000369147       0.000369147
         0   89.6045  -2.55121                 0       0.000369151       0.000369151
       0.2   89.6045  -2.55121                 0       0.000369147       0.000369147
      0.48   89.6045  -2.55121                 0       0.000369131       0.000369131
     0.872   89.6045  -2.55121                 0       0.000369085       0.000369085
    1.4208   89.6045  -2.55121                 0       0.000368976       0.000368976
   2.18912   89.6045  -2.55121                 0       0.000368735       0.000368735
   3.26477   89.6045  -2.55121                 0       0.000368226       0.000368226
   4.77068   89.6045  -2.55121                 0        0.00036718        0.00036718
   6.87895   89.6045  -2.55121                 0       0.000365067       0.000365067
   9.83052   89.6045  -2.55121                 0       0.000360867       0.000360867
   13.9627   89.6045  -2.55121                 0       0.000352659       0.000352659
   19.7478   89.6045  -2.55121                 0       0.000337004       0.000337004
    27.847   89.6045  -2.55121                 0        0.00030831        0.00030831
   39.1857   89.6045  -2.55121                 0       0.000259211       0.000259211
     55.06   89.6045  -2.55121                 0       0.000184232       0.000184232
    77.284   89.6045  -2.55121                 0       8.64134e-05       8.64134e-05
       100   89.6045  -2.55121                 0                 0                 0
      -100   92.7858  -2.55121                 0                 0                 0
   -77.284   92.7858  -2.55121                 0       5.96311e-05       5.96311e-05
    -55.06   92.7858  -2.55121                 0       0.000126803       0.000126803
  -39.1857   92.7858  -2.55121                 0       0.000178014       0.000178014
   -27.847   92.7858  -2.55121                 0       0.000211429       0.000211429
  -19.7478   92.7858  -2.55121                 0       0.000230916       0.000230916
  -13.9627   92.7858  -2.55121                 0       0.000241535       0.000241535
  -9.83052   92.7858  -2.55121                 0       0.000247099       0.000247099
  -6.87895   92.7858  -2.55121                 0       0.000249946       0.000249946
  -4.77068   92.7858  -2.55121                 0       0.000251378       0.000251378
  -3.26477   92.7858  -2.55121                 0       0.000252086       0.000252086
  -2.18912   92.7858  -2.55121                 0       0.000252431       0.000252431
   -1.4208   92.7858  -2.55121                 0       0.000252594       0.000252594
    -0.872   92.7858  -2.55121                 0       0.000252668       0.000252668
     -0.48   92.7858  -2.55121                 0       0.000252699       0.000252699
      -0.2   92.7858  -2.55121                 0        0.00025271        0.00025271
         0   92.7858  -2.55121                 0       0.000252713       0.000252713
